"category","region","state","year","amount"
"Nursing_Home_Care","Plains","South Dakota",1995,296
"Nursing_Home_Care","Southeast","Tennessee",1995,239
"Nursing_Home_Care","Southwest","Texas",1995,155
"Nursing_Home_Care","Rocky Mountains","Utah",1995,113
"Nursing_Home_Care","New England","Vermont",1995,263
"Nursing_Home_Care","Southeast","Virginia",1995,174
"Nursing_Home_Care","Far West","Washington",1995,263
"Nursing_Home_Care","Southeast","West Virginia",1995,242
"Nursing_Home_Care","Great Lakes","Wisconsin",1995,309
"Nursing_Home_Care","Rocky Mountains","Wyoming",1995,206
"Other_Health_Residential_and_Personal_Care","Southeast","Alabama",1995,92
"Other_Health_Residential_and_Personal_Care","Far West","Alaska",1995,123
"Other_Health_Residential_and_Personal_Care","Southwest","Arizona",1995,98
"Other_Health_Residential_and_Personal_Care","Southeast","Arkansas",1995,131
"Other_Health_Residential_and_Personal_Care","Far West","California",1995,94
"Other_Health_Residential_and_Personal_Care","Rocky Mountains","Colorado",1995,152
"Other_Health_Residential_and_Personal_Care","New England","Connecticut",1995,310
"Other_Health_Residential_and_Personal_Care","Mideast","Delaware",1995,184
"Other_Health_Residential_and_Personal_Care","Mideast","District of Columbia",1995,389
"Other_Health_Residential_and_Personal_Care","Southeast","Florida",1995,109
"Other_Health_Residential_and_Personal_Care","Southeast","Georgia",1995,75
"Other_Health_Residential_and_Personal_Care","Far West","Hawaii",1995,80
"Other_Health_Residential_and_Personal_Care","Rocky Mountains","Idaho",1995,95
"Other_Health_Residential_and_Personal_Care","Great Lakes","Illinois",1995,152
"Other_Health_Residential_and_Personal_Care","Great Lakes","Indiana",1995,139
"Other_Health_Residential_and_Personal_Care","Plains","Iowa",1995,211
"Other_Health_Residential_and_Personal_Care","Plains","Kansas",1995,144
"Other_Health_Residential_and_Personal_Care","Southeast","Kentucky",1995,76
"Other_Health_Residential_and_Personal_Care","Southeast","Louisiana",1995,207
"Other_Health_Residential_and_Personal_Care","New England","Maine",1995,259
"Other_Health_Residential_and_Personal_Care","Mideast","Maryland",1995,132
"Other_Health_Residential_and_Personal_Care","New England","Massachusetts",1995,304
"Other_Health_Residential_and_Personal_Care","Great Lakes","Michigan",1995,148
"Other_Health_Residential_and_Personal_Care","Plains","Minnesota",1995,309
"Other_Health_Residential_and_Personal_Care","Southeast","Mississippi",1995,82
"Other_Health_Residential_and_Personal_Care","Plains","Missouri",1995,144
"Other_Health_Residential_and_Personal_Care","Rocky Mountains","Montana",1995,147
"Other_Health_Residential_and_Personal_Care","Plains","Nebraska",1995,111
"Other_Health_Residential_and_Personal_Care","Far West","Nevada",1995,64
"Other_Health_Residential_and_Personal_Care","New England","New Hampshire",1995,171
"Other_Health_Residential_and_Personal_Care","Mideast","New Jersey",1995,132
"Other_Health_Residential_and_Personal_Care","Southwest","New Mexico",1995,135
"Other_Health_Residential_and_Personal_Care","Mideast","New York",1995,322
"Other_Health_Residential_and_Personal_Care","Southeast","North Carolina",1995,140
"Other_Health_Residential_and_Personal_Care","Plains","North Dakota",1995,257
"Other_Health_Residential_and_Personal_Care","Great Lakes","Ohio",1995,164
"Other_Health_Residential_and_Personal_Care","Southwest","Oklahoma",1995,146
"Other_Health_Residential_and_Personal_Care","Far West","Oregon",1995,202
"Other_Health_Residential_and_Personal_Care","Mideast","Pennsylvania",1995,242
"Other_Health_Residential_and_Personal_Care","New England","Rhode Island",1995,355
"Other_Health_Residential_and_Personal_Care","Southeast","South Carolina",1995,135
"Other_Health_Residential_and_Personal_Care","Plains","South Dakota",1995,190
"Other_Health_Residential_and_Personal_Care","Southeast","Tennessee",1995,114
"Other_Health_Residential_and_Personal_Care","Southwest","Texas",1995,103
"Other_Health_Residential_and_Personal_Care","Rocky Mountains","Utah",1995,113
"Other_Health_Residential_and_Personal_Care","New England","Vermont",1995,245
"Other_Health_Residential_and_Personal_Care","Southeast","Virginia",1995,83
"Other_Health_Residential_and_Personal_Care","Far West","Washington",1995,107
"Other_Health_Residential_and_Personal_Care","Southeast","West Virginia",1995,214
"Other_Health_Residential_and_Personal_Care","Great Lakes","Wisconsin",1995,180
"Other_Health_Residential_and_Personal_Care","Rocky Mountains","Wyoming",1995,149
"Personal_Health_Care","Southeast","Alabama",1996,3336
"Personal_Health_Care","Far West","Alaska",1996,3411
"Personal_Health_Care","Southwest","Arizona",1996,2801
"Personal_Health_Care","Southeast","Arkansas",1996,3039
"Personal_Health_Care","Far West","California",1996,3130
"Personal_Health_Care","Rocky Mountains","Colorado",1996,3026
"Personal_Health_Care","New England","Connecticut",1996,4237
"Personal_Health_Care","Mideast","Delaware",1996,3741
"Personal_Health_Care","Mideast","District of Columbia",1996,5873
"Personal_Health_Care","Southeast","Florida",1996,3709
"Personal_Health_Care","Southeast","Georgia",1996,3149
"Personal_Health_Care","Far West","Hawaii",1996,3527
"Personal_Health_Care","Rocky Mountains","Idaho",1996,2710
"Personal_Health_Care","Great Lakes","Illinois",1996,3476
"Personal_Health_Care","Great Lakes","Indiana",1996,3174
"Personal_Health_Care","Plains","Iowa",1996,3357
"Personal_Health_Care","Plains","Kansas",1996,3391
"Personal_Health_Care","Southeast","Kentucky",1996,3182
"Personal_Health_Care","Southeast","Louisiana",1996,3438
"Personal_Health_Care","New England","Maine",1996,3518
"Personal_Health_Care","Mideast","Maryland",1996,3566
"Personal_Health_Care","New England","Massachusetts",1996,4297
"Personal_Health_Care","Great Lakes","Michigan",1996,3463
"Personal_Health_Care","Plains","Minnesota",1996,3514
"Personal_Health_Care","Southeast","Mississippi",1996,3034
"Personal_Health_Care","Plains","Missouri",1996,3342
"Personal_Health_Care","Rocky Mountains","Montana",1996,2908
"Personal_Health_Care","Plains","Nebraska",1996,3181
"Personal_Health_Care","Far West","Nevada",1996,2862
"Personal_Health_Care","New England","New Hampshire",1996,3374
"Personal_Health_Care","Mideast","New Jersey",1996,3855
"Personal_Health_Care","Southwest","New Mexico",1996,2905
"Personal_Health_Care","Mideast","New York",1996,4215
"Personal_Health_Care","Southeast","North Carolina",1996,3157
"Personal_Health_Care","Plains","North Dakota",1996,3636
"Personal_Health_Care","Great Lakes","Ohio",1996,3536
"Personal_Health_Care","Southwest","Oklahoma",1996,3171
"Personal_Health_Care","Far West","Oregon",1996,2935
"Personal_Health_Care","Mideast","Pennsylvania",1996,3813
"Personal_Health_Care","New England","Rhode Island",1996,3869
"Personal_Health_Care","Southeast","South Carolina",1996,3026
"Personal_Health_Care","Plains","South Dakota",1996,3280
"Personal_Health_Care","Southeast","Tennessee",1996,3434
"Personal_Health_Care","Southwest","Texas",1996,3017
"Personal_Health_Care","Rocky Mountains","Utah",1996,2492
"Personal_Health_Care","New England","Vermont",1996,3189
"Personal_Health_Care","Southeast","Virginia",1996,2956
"Personal_Health_Care","Far West","Washington",1996,3081
"Personal_Health_Care","Southeast","West Virginia",1996,3638
"Personal_Health_Care","Great Lakes","Wisconsin",1996,3385
"Personal_Health_Care","Rocky Mountains","Wyoming",1996,3024
"Hospital_Care","Southeast","Alabama",1996,1411
"Hospital_Care","Far West","Alaska",1996,1536
"Hospital_Care","Southwest","Arizona",1996,958
"Hospital_Care","Southeast","Arkansas",1996,1263
"Hospital_Care","Far West","California",1996,1066
"Hospital_Care","Rocky Mountains","Colorado",1996,1063
"Hospital_Care","New England","Connecticut",1996,1333
"Hospital_Care","Mideast","Delaware",1996,1416
"Hospital_Care","Mideast","District of Columbia",1996,3030
"Hospital_Care","Southeast","Florida",1996,1276
"Hospital_Care","Southeast","Georgia",1996,1245
"Hospital_Care","Far West","Hawaii",1996,1416
"Hospital_Care","Rocky Mountains","Idaho",1996,1043
"Hospital_Care","Great Lakes","Illinois",1996,1452
"Hospital_Care","Great Lakes","Indiana",1996,1200
"Hospital_Care","Plains","Iowa",1996,1370
"Hospital_Care","Plains","Kansas",1996,1323
"Hospital_Care","Southeast","Kentucky",1996,1307
"Hospital_Care","Southeast","Louisiana",1996,1461
"Hospital_Care","New England","Maine",1996,1353
"Hospital_Care","Mideast","Maryland",1996,1372
"Hospital_Care","New England","Massachusetts",1996,1625
"Hospital_Care","Great Lakes","Michigan",1996,1432
"Hospital_Care","Plains","Minnesota",1996,1095
"Hospital_Care","Southeast","Mississippi",1996,1411
"Hospital_Care","Plains","Missouri",1996,1465
"Hospital_Care","Rocky Mountains","Montana",1996,1158
"Hospital_Care","Plains","Nebraska",1996,1381
"Hospital_Care","Far West","Nevada",1996,970
"Hospital_Care","New England","New Hampshire",1996,1159
"Hospital_Care","Mideast","New Jersey",1996,1393
"Hospital_Care","Southwest","New Mexico",1996,1178
"Hospital_Care","Mideast","New York",1996,1663
"Hospital_Care","Southeast","North Carolina",1996,1248
"Hospital_Care","Plains","North Dakota",1996,1524
"Hospital_Care","Great Lakes","Ohio",1996,1409
"Hospital_Care","Southwest","Oklahoma",1996,1240
"Hospital_Care","Far West","Oregon",1996,989
"Hospital_Care","Mideast","Pennsylvania",1996,1497
"Hospital_Care","New England","Rhode Island",1996,1407
"Hospital_Care","Southeast","South Carolina",1996,1299
"Hospital_Care","Plains","South Dakota",1996,1414
"Hospital_Care","Southeast","Tennessee",1996,1298
"Hospital_Care","Southwest","Texas",1996,1175
"Hospital_Care","Rocky Mountains","Utah",1996,939
"Hospital_Care","New England","Vermont",1996,1205
"Hospital_Care","Southeast","Virginia",1996,1170
"Hospital_Care","Far West","Washington",1996,1053
"Hospital_Care","Southeast","West Virginia",1996,1534
"Hospital_Care","Great Lakes","Wisconsin",1996,1237
"Hospital_Care","Rocky Mountains","Wyoming",1996,1290
"Physician_and_Clinical","Southeast","Alabama",1996,825
"Physician_and_Clinical","Far West","Alaska",1996,893
"Physician_and_Clinical","Southwest","Arizona",1996,791
"Physician_and_Clinical","Southeast","Arkansas",1996,693
"Physician_and_Clinical","Far West","California",1996,1076
"Physician_and_Clinical","Rocky Mountains","Colorado",1996,785
"Physician_and_Clinical","New England","Connecticut",1996,1001
"Physician_and_Clinical","Mideast","Delaware",1996,893
"Physician_and_Clinical","Mideast","District of Columbia",1996,1137
"Physician_and_Clinical","Southeast","Florida",1996,1014
"Physician_and_Clinical","Southeast","Georgia",1996,855
"Physician_and_Clinical","Far West","Hawaii",1996,1122
"Physician_and_Clinical","Rocky Mountains","Idaho",1996,655
"Physician_and_Clinical","Great Lakes","Illinois",1996,818
"Physician_and_Clinical","Great Lakes","Indiana",1996,726
"Physician_and_Clinical","Plains","Iowa",1996,700
"Physician_and_Clinical","Plains","Kansas",1996,855
"Physician_and_Clinical","Southeast","Kentucky",1996,773
"Physician_and_Clinical","Southeast","Louisiana",1996,743
"Physician_and_Clinical","New England","Maine",1996,696
"Physician_and_Clinical","Mideast","Maryland",1996,963
"Physician_and_Clinical","New England","Massachusetts",1996,890
"Physician_and_Clinical","Great Lakes","Michigan",1996,749
"Physician_and_Clinical","Plains","Minnesota",1996,922
"Physician_and_Clinical","Southeast","Mississippi",1996,664
"Physician_and_Clinical","Plains","Missouri",1996,693
"Physician_and_Clinical","Rocky Mountains","Montana",1996,627
"Physician_and_Clinical","Plains","Nebraska",1996,622
"Physician_and_Clinical","Far West","Nevada",1996,877
"Physician_and_Clinical","New England","New Hampshire",1996,855
"Physician_and_Clinical","Mideast","New Jersey",1996,986
"Physician_and_Clinical","Southwest","New Mexico",1996,707
"Physician_and_Clinical","Mideast","New York",1996,849
"Physician_and_Clinical","Southeast","North Carolina",1996,729
"Physician_and_Clinical","Plains","North Dakota",1996,795
"Physician_and_Clinical","Great Lakes","Ohio",1996,788
"Physician_and_Clinical","Southwest","Oklahoma",1996,726
"Physician_and_Clinical","Far West","Oregon",1996,760
"Physician_and_Clinical","Mideast","Pennsylvania",1996,822
"Physician_and_Clinical","New England","Rhode Island",1996,798
"Physician_and_Clinical","Southeast","South Carolina",1996,679
"Physician_and_Clinical","Plains","South Dakota",1996,716
"Physician_and_Clinical","Southeast","Tennessee",1996,891
"Physician_and_Clinical","Southwest","Texas",1996,769
"Physician_and_Clinical","Rocky Mountains","Utah",1996,571
"Physician_and_Clinical","New England","Vermont",1996,676
"Physician_and_Clinical","Southeast","Virginia",1996,756
"Physician_and_Clinical","Far West","Washington",1996,808
"Physician_and_Clinical","Southeast","West Virginia",1996,793
"Physician_and_Clinical","Great Lakes","Wisconsin",1996,830
"Physician_and_Clinical","Rocky Mountains","Wyoming",1996,637
"Other_Professional_Services","Southeast","Alabama",1996,76
"Other_Professional_Services","Far West","Alaska",1996,116
"Other_Professional_Services","Southwest","Arizona",1996,98
"Other_Professional_Services","Southeast","Arkansas",1996,86
"Other_Professional_Services","Far West","California",1996,119
"Other_Professional_Services","Rocky Mountains","Colorado",1996,137
"Other_Professional_Services","New England","Connecticut",1996,135
"Other_Professional_Services","Mideast","Delaware",1996,103
"Other_Professional_Services","Mideast","District of Columbia",1996,131
"Other_Professional_Services","Southeast","Florida",1996,132
"Other_Professional_Services","Southeast","Georgia",1996,88
"Other_Professional_Services","Far West","Hawaii",1996,92
"Other_Professional_Services","Rocky Mountains","Idaho",1996,104
"Other_Professional_Services","Great Lakes","Illinois",1996,101
"Other_Professional_Services","Great Lakes","Indiana",1996,91
"Other_Professional_Services","Plains","Iowa",1996,101
"Other_Professional_Services","Plains","Kansas",1996,96
"Other_Professional_Services","Southeast","Kentucky",1996,85
"Other_Professional_Services","Southeast","Louisiana",1996,81
"Other_Professional_Services","New England","Maine",1996,118
"Other_Professional_Services","Mideast","Maryland",1996,115
"Other_Professional_Services","New England","Massachusetts",1996,131
"Other_Professional_Services","Great Lakes","Michigan",1996,117
"Other_Professional_Services","Plains","Minnesota",1996,110
"Other_Professional_Services","Southeast","Mississippi",1996,56
"Other_Professional_Services","Plains","Missouri",1996,86
"Other_Professional_Services","Rocky Mountains","Montana",1996,92
"Other_Professional_Services","Plains","Nebraska",1996,89
"Other_Professional_Services","Far West","Nevada",1996,116
"Other_Professional_Services","New England","New Hampshire",1996,104
"Other_Professional_Services","Mideast","New Jersey",1996,152
"Other_Professional_Services","Southwest","New Mexico",1996,102
"Other_Professional_Services","Mideast","New York",1996,112
"Other_Professional_Services","Southeast","North Carolina",1996,86
"Other_Professional_Services","Plains","North Dakota",1996,96
"Other_Professional_Services","Great Lakes","Ohio",1996,105
"Other_Professional_Services","Southwest","Oklahoma",1996,99
"Other_Professional_Services","Far West","Oregon",1996,109
"Other_Professional_Services","Mideast","Pennsylvania",1996,127
"Other_Professional_Services","New England","Rhode Island",1996,94
"Other_Professional_Services","Southeast","South Carolina",1996,74
"Other_Professional_Services","Plains","South Dakota",1996,95
"Other_Professional_Services","Southeast","Tennessee",1996,98
"Other_Professional_Services","Southwest","Texas",1996,89
"Other_Professional_Services","Rocky Mountains","Utah",1996,89
"Other_Professional_Services","New England","Vermont",1996,100
"Other_Professional_Services","Southeast","Virginia",1996,90
"Other_Professional_Services","Far West","Washington",1996,121
"Other_Professional_Services","Southeast","West Virginia",1996,73
"Other_Professional_Services","Great Lakes","Wisconsin",1996,108
"Other_Professional_Services","Rocky Mountains","Wyoming",1996,100
"Dental_Services","Southeast","Alabama",1996,135
"Dental_Services","Far West","Alaska",1996,247
"Dental_Services","Southwest","Arizona",1996,153
"Dental_Services","Southeast","Arkansas",1996,136
"Dental_Services","Far West","California",1996,221
"Dental_Services","Rocky Mountains","Colorado",1996,199
"Dental_Services","New England","Connecticut",1996,226
"Dental_Services","Mideast","Delaware",1996,234
"Dental_Services","Mideast","District of Columbia",1996,240
"Dental_Services","Southeast","Florida",1996,174
"Dental_Services","Southeast","Georgia",1996,153
"Dental_Services","Far West","Hawaii",1996,220
"Dental_Services","Rocky Mountains","Idaho",1996,196
"Dental_Services","Great Lakes","Illinois",1996,167
"Dental_Services","Great Lakes","Indiana",1996,150
"Dental_Services","Plains","Iowa",1996,149
"Dental_Services","Plains","Kansas",1996,165
"Dental_Services","Southeast","Kentucky",1996,120
"Dental_Services","Southeast","Louisiana",1996,135
"Dental_Services","New England","Maine",1996,161
"Dental_Services","Mideast","Maryland",1996,179
"Dental_Services","New England","Massachusetts",1996,203
"Dental_Services","Great Lakes","Michigan",1996,199
"Dental_Services","Plains","Minnesota",1996,183
"Dental_Services","Southeast","Mississippi",1996,105
"Dental_Services","Plains","Missouri",1996,140
"Dental_Services","Rocky Mountains","Montana",1996,155
"Dental_Services","Plains","Nebraska",1996,151
"Dental_Services","Far West","Nevada",1996,175
"Dental_Services","New England","New Hampshire",1996,184
"Dental_Services","Mideast","New Jersey",1996,229
"Dental_Services","Southwest","New Mexico",1996,132
"Dental_Services","Mideast","New York",1996,176
"Dental_Services","Southeast","North Carolina",1996,147
"Dental_Services","Plains","North Dakota",1996,152
"Dental_Services","Great Lakes","Ohio",1996,158
"Dental_Services","Southwest","Oklahoma",1996,135
"Dental_Services","Far West","Oregon",1996,239
"Dental_Services","Mideast","Pennsylvania",1996,156
"Dental_Services","New England","Rhode Island",1996,198
"Dental_Services","Southeast","South Carolina",1996,134
"Dental_Services","Plains","South Dakota",1996,142
"Dental_Services","Southeast","Tennessee",1996,140
"Dental_Services","Southwest","Texas",1996,137
"Dental_Services","Rocky Mountains","Utah",1996,176
"Dental_Services","New England","Vermont",1996,177
"Dental_Services","Southeast","Virginia",1996,160
"Dental_Services","Far West","Washington",1996,266
"Dental_Services","Southeast","West Virginia",1996,117
"Dental_Services","Great Lakes","Wisconsin",1996,194
"Dental_Services","Rocky Mountains","Wyoming",1996,168
"Home_Health_Care","Southeast","Alabama",1996,150
"Home_Health_Care","Far West","Alaska",1996,27
"Home_Health_Care","Southwest","Arizona",1996,96
"Home_Health_Care","Southeast","Arkansas",1996,92
"Home_Health_Care","Far West","California",1996,77
"Home_Health_Care","Rocky Mountains","Colorado",1996,91
"Home_Health_Care","New England","Connecticut",1996,210
"Home_Health_Care","Mideast","Delaware",1996,156
"Home_Health_Care","Mideast","District of Columbia",1996,111
"Home_Health_Care","Southeast","Florida",1996,189
"Home_Health_Care","Southeast","Georgia",1996,137
"Home_Health_Care","Far West","Hawaii",1996,54
"Home_Health_Care","Rocky Mountains","Idaho",1996,86
"Home_Health_Care","Great Lakes","Illinois",1996,100
"Home_Health_Care","Great Lakes","Indiana",1996,92
"Home_Health_Care","Plains","Iowa",1996,87
"Home_Health_Care","Plains","Kansas",1996,101
"Home_Health_Care","Southeast","Kentucky",1996,129
"Home_Health_Care","Southeast","Louisiana",1996,209
"Home_Health_Care","New England","Maine",1996,157
"Home_Health_Care","Mideast","Maryland",1996,90
"Home_Health_Care","New England","Massachusetts",1996,228
"Home_Health_Care","Great Lakes","Michigan",1996,115
"Home_Health_Care","Plains","Minnesota",1996,101
"Home_Health_Care","Southeast","Mississippi",1996,165
"Home_Health_Care","Plains","Missouri",1996,117
"Home_Health_Care","Rocky Mountains","Montana",1996,96
"Home_Health_Care","Plains","Nebraska",1996,56
"Home_Health_Care","Far West","Nevada",1996,122
"Home_Health_Care","New England","New Hampshire",1996,130
"Home_Health_Care","Mideast","New Jersey",1996,131
"Home_Health_Care","Southwest","New Mexico",1996,113
"Home_Health_Care","Mideast","New York",1996,257
"Home_Health_Care","Southeast","North Carolina",1996,139
"Home_Health_Care","Plains","North Dakota",1996,36
"Home_Health_Care","Great Lakes","Ohio",1996,119
"Home_Health_Care","Southwest","Oklahoma",1996,198
"Home_Health_Care","Far West","Oregon",1996,59
"Home_Health_Care","Mideast","Pennsylvania",1996,113
"Home_Health_Care","New England","Rhode Island",1996,122
"Home_Health_Care","Southeast","South Carolina",1996,131
"Home_Health_Care","Plains","South Dakota",1996,25
"Home_Health_Care","Southeast","Tennessee",1996,182
"Home_Health_Care","Southwest","Texas",1996,176
"Home_Health_Care","Rocky Mountains","Utah",1996,76
"Home_Health_Care","New England","Vermont",1996,119
"Home_Health_Care","Southeast","Virginia",1996,83
"Home_Health_Care","Far West","Washington",1996,79
"Home_Health_Care","Southeast","West Virginia",1996,155
"Home_Health_Care","Great Lakes","Wisconsin",1996,85
"Home_Health_Care","Rocky Mountains","Wyoming",1996,71
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Alabama",1996,382
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Far West","Alaska",1996,294
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southwest","Arizona",1996,325
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Arkansas",1996,338
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Far West","California",1996,270
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Rocky Mountains","Colorado",1996,299
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","New England","Connecticut",1996,398
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Mideast","Delaware",1996,382
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Mideast","District of Columbia",1996,335
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Florida",1996,421
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Georgia",1996,341
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Far West","Hawaii",1996,341
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Rocky Mountains","Idaho",1996,273
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Great Lakes","Illinois",1996,354
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Great Lakes","Indiana",1996,376
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Plains","Iowa",1996,321
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Plains","Kansas",1996,334
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Kentucky",1996,358
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Louisiana",1996,359
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","New England","Maine",1996,325
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Mideast","Maryland",1996,364
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","New England","Massachusetts",1996,364
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Great Lakes","Michigan",1996,383
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Plains","Minnesota",1996,325
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Mississippi",1996,324
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Plains","Missouri",1996,321
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Rocky Mountains","Montana",1996,305
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Plains","Nebraska",1996,346
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Far West","Nevada",1996,369
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","New England","New Hampshire",1996,343
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Mideast","New Jersey",1996,428
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southwest","New Mexico",1996,303
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Mideast","New York",1996,381
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","North Carolina",1996,338
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Plains","North Dakota",1996,337
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Great Lakes","Ohio",1996,374
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southwest","Oklahoma",1996,330
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Far West","Oregon",1996,318
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Mideast","Pennsylvania",1996,410
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","New England","Rhode Island",1996,412
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","South Carolina",1996,331
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Plains","South Dakota",1996,292
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Tennessee",1996,383
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southwest","Texas",1996,326
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Rocky Mountains","Utah",1996,316
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","New England","Vermont",1996,293
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Virginia",1996,349
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Far West","Washington",1996,327
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","West Virginia",1996,400
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Great Lakes","Wisconsin",1996,342
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Rocky Mountains","Wyoming",1996,289
"Durable_Medical_Equipment","Southeast","Alabama",1996,56
"Durable_Medical_Equipment","Far West","Alaska",1996,62
"Durable_Medical_Equipment","Southwest","Arizona",1996,81
"Durable_Medical_Equipment","Southeast","Arkansas",1996,40
"Durable_Medical_Equipment","Far West","California",1996,45
"Durable_Medical_Equipment","Rocky Mountains","Colorado",1996,83
"Durable_Medical_Equipment","New England","Connecticut",1996,62
"Durable_Medical_Equipment","Mideast","Delaware",1996,102
"Durable_Medical_Equipment","Mideast","District of Columbia",1996,77
"Durable_Medical_Equipment","Southeast","Florida",1996,121
"Durable_Medical_Equipment","Southeast","Georgia",1996,69
"Durable_Medical_Equipment","Far West","Hawaii",1996,81
"Durable_Medical_Equipment","Rocky Mountains","Idaho",1996,75
"Durable_Medical_Equipment","Great Lakes","Illinois",1996,52
"Durable_Medical_Equipment","Great Lakes","Indiana",1996,73
"Durable_Medical_Equipment","Plains","Iowa",1996,67
"Durable_Medical_Equipment","Plains","Kansas",1996,56
"Durable_Medical_Equipment","Southeast","Kentucky",1996,58
"Durable_Medical_Equipment","Southeast","Louisiana",1996,49
"Durable_Medical_Equipment","New England","Maine",1996,48
"Durable_Medical_Equipment","Mideast","Maryland",1996,58
"Durable_Medical_Equipment","New England","Massachusetts",1996,63
"Durable_Medical_Equipment","Great Lakes","Michigan",1996,90
"Durable_Medical_Equipment","Plains","Minnesota",1996,83
"Durable_Medical_Equipment","Southeast","Mississippi",1996,49
"Durable_Medical_Equipment","Plains","Missouri",1996,51
"Durable_Medical_Equipment","Rocky Mountains","Montana",1996,69
"Durable_Medical_Equipment","Plains","Nebraska",1996,83
"Durable_Medical_Equipment","Far West","Nevada",1996,75
"Durable_Medical_Equipment","New England","New Hampshire",1996,68
"Durable_Medical_Equipment","Mideast","New Jersey",1996,71
"Durable_Medical_Equipment","Southwest","New Mexico",1996,88
"Durable_Medical_Equipment","Mideast","New York",1996,54
"Durable_Medical_Equipment","Southeast","North Carolina",1996,71
"Durable_Medical_Equipment","Plains","North Dakota",1996,73
"Durable_Medical_Equipment","Great Lakes","Ohio",1996,59
"Durable_Medical_Equipment","Southwest","Oklahoma",1996,62
"Durable_Medical_Equipment","Far West","Oregon",1996,51
"Durable_Medical_Equipment","Mideast","Pennsylvania",1996,61
"Durable_Medical_Equipment","New England","Rhode Island",1996,43
"Durable_Medical_Equipment","Southeast","South Carolina",1996,64
"Durable_Medical_Equipment","Plains","South Dakota",1996,65
"Durable_Medical_Equipment","Southeast","Tennessee",1996,56
"Durable_Medical_Equipment","Southwest","Texas",1996,64
"Durable_Medical_Equipment","Rocky Mountains","Utah",1996,79
"Durable_Medical_Equipment","New England","Vermont",1996,49
"Durable_Medical_Equipment","Southeast","Virginia",1996,61
"Durable_Medical_Equipment","Far West","Washington",1996,63
"Durable_Medical_Equipment","Southeast","West Virginia",1996,70
"Durable_Medical_Equipment","Great Lakes","Wisconsin",1996,57
"Durable_Medical_Equipment","Rocky Mountains","Wyoming",1996,76
"Nursing_Home_Care","Southeast","Alabama",1996,201
"Nursing_Home_Care","Far West","Alaska",1996,86
"Nursing_Home_Care","Southwest","Arizona",1996,196
"Nursing_Home_Care","Southeast","Arkansas",1996,250
"Nursing_Home_Care","Far West","California",1996,153
"Nursing_Home_Care","Rocky Mountains","Colorado",1996,202
